origem,segmento,cnpj,razao_social,nome_fantasia,uf,municipio,situacao,data_situacao,data_inicio,capital_social,cnae_principal,email,ddd1,tel1,socios,score,sinal_grupo_spsav,sinal_site,sinal_nome,sinal_noticias,socio_comum,evidencia_site,evidencia_noticias
INCUMBENTE,Banco Múltiplo,07656500000125,BANCO KDB DO BRASIL S.A.,"",SP,7107,02,20051025,20051025,,6422100,ADM@BANCOKDB.COM.BR,11,21380000,SUKMIN KIM | BANGHYUN LIM | DONGJOO LEE | CHULKI PARK | JIWOONG OCK | KIBOK KIM,0,0,0,0,0,,https://www.bancokdb.com.br,"Não há evidências nos resultados da pesquisa de que o 'BANCO KDB DO BRASIL S.A.' tenha anunciado, lançado ou esteja construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026. As informações disponíveis indicam que o Banco KDB do Brasil S.A. atua principalmente em atividades comerciais, oferecendo crédito a empresas brasileiras, e não opera no varejo ou com pessoas físicas."
INCUMBENTE,Banco Comercial,02318507000113,BANCO KEB HANA DO BRASIL S.A.,BANCO KEB HANA DO BRASIL,SP,7107,02,20020427,19971231,,6421200,"","","",SUNG WON KIM | JONGHO YOON | KIL YONG LEE | YONGPYO KIM,0,0,0,0,0,,"",erro: 'candidates'
INCUMBENTE,Banco Múltiplo,23903068000186,BANCO KOMATSU DO BRASIL S.A.,"",SP,7107,02,20160104,20160104,,6431000,"",11,21058038,PAULO MARCIO GRANELLE ALVES | GUSTAVO PINTO FERREIRA | ROBERTA GODINHO ABEL,0,0,0,0,0,,https://www.bancokomatsu.com.br,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,33254319000100,BANCO LOSANGO S.A. - BANCO MÚLTIPLO,LOSANGO EST UNIF,RJ,6001,02,20051103,19721204,,6431000,ORTEC@ORTECSP.COM.BR,11,31049855,MARCOS VALERIO TESCAROLO | FRANCISCO HENRIQUE FRANCA FERNANDES | VINICIUS PANARO | MARCOS DANIEL BOLL | ANTONIO CAMPANHA JUNIOR | DANILO LUIS DAMASCENO | JOSE RAMOS ROCHA NETO | CLAYTON NEVES XAVIER | CRISTIANO ADJUTO E CAMPOS | PATRICIA KESSLER DE ASSUMPCAO | ANDRE DAVID MARQUES | MARCOS ALEXANDRE PINA CAVAGNOLI | CRISTIANO GOMES DE MOURA,0,0,0,0,0,,https://www.bradesco.com.br,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,59118133000100,BANCO LUSO BRASILEIRO S.A.,"",SP,7107,02,20051103,19880623,,6422100,INFO@LUSOBANK.COM.BR,11,30391500,JOSE FRANCISCO FERNANDES RIBEIRO | JOAO MIGUEL LOUREIRO MARTINS | ERNANI LEITE VITORELLO,0,0,0,0,0,,"","Não foram encontradas evidências de que o 'BANCO LUSO BRASILEIRO S.A.' tenha anunciado, lançado ou esteja construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026."
INCUMBENTE,Banco de Investimento,34169557000172,BANCO MERCANTIL DE INVESTIMENTOS S/A,"",MG,4123,02,20051103,19730423,,6432800,LEGALIZACAO.AGENCIAS@MERCANTIL.COM.BR,31,30575342,PAULO HENRIQUE BRANT DE ARAUJO | FELIPE LOPES BOFF | BRUNO PINTO SIMAO | CAROLINA MARINHO DO VALE DUARTE | GREGORIO MOREIRA FRANCO,0,0,0,0,0,,"","A instituição financeira brasileira 'BANCO MERCANTIL DE INVESTIMENTOS S/A' vendeu sua Corretora de Câmbio, Títulos e Valores Mobiliários (CCTVM) para o Mercado Bitcoin em janeiro de 2026, o que permitiu ao Mercado Bitcoin expandir sua atuação no mercado de ativos digitais, mas não indica que o próprio Banco Mercantil tenha anunciado, lançado ou esteja construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex."
INCUMBENTE,Banco Múltiplo,17184037000110,BANCO MERCANTIL DO BRASIL S.A.,BANCO MERCANTIL,MG,4123,02,20051103,19660928,,6422100,LEGALIZACAO.AGENCIAS@MERCANTIL.COM.BR,31,30575342,LUIZ HENRIQUE ANDRADE DE ARAUJO | MARIANA MACHADO DE ARAUJO DE SOUZA LIMA | GUSTAVO HENRIQUE DINIZ DE ARAUJO | CAROLINA MARINHO DO VALE DUARTE | FELIPE LOPES BOFF | PAULINO RAMOS RODRIGUES | GREGORIO MOREIRA FRANCO | BRUNO PINTO SIMAO | ANDERSON ADEILSON DE OLIVEIRA | RODRIGO DE ARAUJO SIMOES | LUCAS LOPES KUBIAKI | ANDRE RODRIGUES HORTA,0,0,0,0,0,,"",erro: 'candidates'
INCUMBENTE,Banco Múltiplo,60814191000157,BANCO MERCEDES-BENZ DO BRASIL S.A.,"",SP,7075,02,20051103,19660728,,6431000,LUCIANO.ORAGGIO@DAIMLERTRUCK.COM,11,37929734,TATIANA YOKAYAMA E SILVA | MARCELLO LARUSSA | RAQUEL BARBOSA ASSIS DOS SANTOS | LEONARDO LUIZ PICCININI,0,0,0,0,0,,https://www.daimlertruck.com,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,61088183000133,BANCO MIZUHO DO BRASIL S.A.,"",SP,7107,02,20051103,19660711,,6422100,"",11,57742890,MARCELO MATSMOTO | CRISTIANE ZANETTI JUNQUEIRA GUILLARD | ADRIANA DE CASSIA ANTUNES KAKAZU | YOSUKE SHIOZAKI | HIROYUKI HAYASHI,0,0,0,0,0,,https://www.mizuhogroup.com,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,07441209000130,BANCO MONEO S.A.,BANCO MONEO,RS,8599,02,20050614,20050614,,6431000,CONTABILIDADE@BANCOMONEO.COM.BR,54,29911033,MAURO GILBERTO BELLINI | JOSE ANTONIO VALIATI | RODRIGO TOLOTTI | ERALDO PAIM DE ARAUJO | PAULO CEZAR DA SILVA NUNES | PABLO FREITAS MOTTA,0,0,0,0,0,,https://www.bancomoneo.com.br,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,02801938000136,BANCO MORGAN STANLEY S.A.,"",SP,7107,02,20021005,19980824,,6422100,GORETI.KAFER@MORGANSTANLEY.COM,11,30486053,HAROLDO DE OLIVEIRA FRANCA LEITE | ARIANE JAREMCIUC SILVA | EDUARDO JOSE MENDEZ | ELAINE APARECIDA DE SOUZA OLIVEIRA | MARIA GORETI KAFER | FABIO SARABIA | GUILHERME MARQUES DA SILVA | JOAO VICENTE SOUTELLO CAMAROTA | ALESSANDRA CRISTIANE VISIOLI KONDA | ALESSANDRO ZEMA SILVA,0,0,0,0,0,,https://www.morganstanley.com.br,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,60498557000126,BANCO MUFG BRASIL S.A.,"",SP,7107,02,20051103,19660811,,6422100,"","","",JYUN ONUMA | ANDERSON BORGES DE GODOI | MARCIO KOITI YAMADA | KAZUSHI SHIBATA | KENTARO AOYAMA | LUIS ALBERTO SCANDELARI BUSSMANN,0,0,0,0,0,,https://www.br.bk.mufg.jp,erro: 'candidates'
INCUMBENTE,Banco de Investimento,33222241000134,BANCO NACIONAL DE INVESTIMENTOS S.A.,ESTABELECIMENTO UNIFICADO,RJ,6001,02,20051103,19730612,,6432800,BNSA@BNSA.COM.BR,23,39832321,ALEXANDRE CAMARA E SILVA | ANDRE FERNANDES LOPES DIAS | BRUNO DUQUE HORTA NOGUEIRA | CHRISTIAN FLEMMING | MARIANA BOTELHO RAMALHO CARDOSO,0,0,0,0,0,,https://www.bnsa.com.br,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,17157777000167,BANCO NACIONAL S.A.,"",RJ,6001,02,20051103,19721201,,6422100,OL-CARTAOCNPJ@BTGPACTUAL.COM,21,32629600,ALEXANDRE CAMARA E SILVA | ANDRE FERNANDES LOPES DIAS | BRUNO DUQUE HORTA NOGUEIRA | CHRISTIAN FLEMMING | MARIANA BOTELHO RAMALHO CARDOSO,0,0,0,0,0,,https://www.bnsa.com.br,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,92894922000108,BANCO ORIGINAL S.A.,"",SP,7107,02,20051022,19681011,,6422100,ATENDIMENTO@ORIGINAL.COM.BR,11,40040800,LUIZ MENEGUETTI | RAUL FRANCISCO MOREIRA | LUIZ ANTONIO FERNANDES CALDAS MORONE | ANTONIO MAURICIO MAURANO | MARCELO LO DUCA CERRANO | JOAO CEZAR CERQUEIRA MAGALHAES JUNIOR | SERGIO LUIZ ROSSETTO LEOMIL | THIAGO STAINOFF SIMAO | RAFAEL MIRAS COESTAS DINIZ | REGINA THEREZA DE MEDEIROS LIMA,0,0,0,0,0,,https://www.original.com.br,"As buscas realizadas não encontraram informações ou anúncios específicos do 'BANCO ORIGINAL S.A.' sobre o lançamento, construção ou anúncio de algo relacionado a criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026. Embora outros bancos brasileiros tenham expandido suas ofertas de criptoativos nesse período, o Banco Original não foi mencionado em tais iniciativas."
INCUMBENTE,Banco Múltiplo,28517628000188,BANCO PACCAR S.A.,BANCO PACCAR,PR,7777,02,20170828,20170828,,6431000,LIZIANI.PARASKY@PACCAR.COM,42,31229218,NEUDO PESSOA DE MELLO JUNIOR | ALESSANDRA BRITO FUJIOKA | JOSE REINALDO FERRAZ ITO | GUSTAVO COSTENARO | FABIO DE OLIVEIRA MOREIRA,0,0,0,0,0,,https://www.paccarfinancial.com.br,"As buscas por informações sobre o Banco PACCAR S.A. e seu envolvimento com criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026 não retornaram resultados que indiquem qualquer anúncio, lançamento ou construção de projetos nessas áreas."
INCUMBENTE,Banco Múltiplo,59285411000113,BANCO PAN S.A.,"",SP,7107,02,20051103,19660823,,6422100,CONTROLESADMINISTRATIVOS@GRUPOPAN.COM,11,40030101,ALEX SANDER MOREIRA GONCALVES | CAIO CREPALDI CASSANO | ANDRE LUIZ CALABRO | BRUNO DUQUE HORTA NOGUEIRA | BRUNO EMIL PEUKER | CHRISTIAN FLEMMING | MARIANA BOTELHO RAMALHO CARDOSO | RODRIGO CARLOS BIAZOTTO,0,0,0,0,0,,https://bit.ly,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,61820817000109,BANCO PAULISTA S.A.,"",SP,7107,02,20051103,19671116,,6422100,FISCAL.TRIBUTARIO@BANCOPAULISTA.COM.BR,11,32992000,RUI LUIS FERNANDES | MARCELO ADILSON TAVARONE TORRESI | VINICIUS LAZZER POIT,0,0,0,0,0,,https://www.bancopaulista.com.br,"Não foram encontradas evidências diretas de que o Banco Paulista S.A. anunciou, lançou ou está construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026, com base nas notícias disponíveis."
INCUMBENTE,Banco Múltiplo,62144175000120,BANCO PINE S.A.,"",SP,7107,02,20051103,19680725,,6422100,RECEPCAO@PINE.COM,11,33725200,RODRIGO ESTEVES PINHEIRO | ODILARDO GUERREIRO RODRIGUES FILHO | NOBERTO NOGUEIRA PINHEIRO JUNIOR | ALCIDES ROBERTO ROCHA | GUILHERME VIEIRA NEVES | TATIANA APARECIDA MUNHOZ | RONALDO SILVESTRE | RICARDO DE CASTRO BAMPA | GERSOM PEREIRA PRECARO | CRISTIANO OLIVEIRA DA SILVA | SERGIO MARTINS DA ROCHA | DESIREE PEREIRA BONESSI,0,0,0,0,0,,https://www.pine.com,erro: 'candidates'
INCUMBENTE,Banco de Investimento,40429946000192,BANCO PORTO REAL DE INVESTIMENTOS S.A,"",RJ,0780,02,20051103,19920414,,6432800,ROSELI@BPR.COM.BR,24,20320002,LUIZ EDUARDO TARQUINIO MONTEIRO DA COSTA | ELIZABETH TARQUINIO MONTEIRO DA COSTA | JOSE MAURO BARBOSA,0,0,0,0,0,,"","O BANCO PORTO REAL DE INVESTIMENTOS S.A foi adquirido pelo Nubank em julho de 2026, principalmente para que o Nubank obtivesse uma licença bancária para fins regulatórios, e não há evidências de que o Banco Porto Real de Investimentos S.A. tenha anunciado, lançado ou esteja construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026 antes ou independentemente dessa aquisição."
INCUMBENTE,Banco Múltiplo,01023570000160,BANCO RABOBANK INTERNATIONAL BRASIL S.A.,"",SP,7107,02,20031004,19960122,,6422100,FALECONOSCO@RABOBANK.COM,11,55037000,FABIANA PURRI FERREIRA ALVES | LEONARDO VALE VERAS | VIVIAN GUIMARAES PASCOALINO CARRARA | LEANDRO FALSARELLA DE CARVALHO | MAIKEL VAN ZAANEN | MARIO MIGUEL DA SILVA FERREIRA | RICARDO MARQUES DA SILVA,0,0,0,0,0,,https://www.rabobank.com.br,"Não foram encontradas evidências diretas de que 'BANCO RABOBANK INTERNATIONAL BRASIL S.A.' tenha anunciado, lançado ou esteja construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026 nas fontes consultadas."
INCUMBENTE,Banco Múltiplo,11476673000139,BANCO RANDON S.A.,BANCO RANDON,RS,8599,02,20100119,20100119,,6431000,ATENDIMENTOFISCALCSC@RANDONCORP.COM,54,32158646,JAIME MARCHET | JOAREZ JOSE PICCININI | ALEXANDRE RANDON | AUGUSTO GIONGO LETTI | GERALDO SANTA CATHARINA | PAULO PRIGNOLATO | RODRIGO DE GASPERI PORTELLA | LUIS FELIPE OLIVEIRA SZMIDTKE,0,0,0,0,0,,https://www.bancorandon.com,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,62307848000115,BANCO RCI BRASIL S.A.,"",PR,7535,02,20031004,19710114,,6431000,JURIDICO.RCI@MOBILIZE-FS.COM,41,30251534,CEZAR AUGUSTO JANIKIAN | ROSANO OURIQUES | JOSE LUIS MEDINA DEL RIO | CARLOS ALBERTO JANZ JUNIOR,0,0,0,0,0,,https://www.mobilize-fs.com.br,erro: 'candidates'
INCUMBENTE,Banco Comercial,68900810000138,BANCO RENDIMENTO S.A.,"",SP,7107,02,20051103,19921002,,6421200,COMPLIANCETRIBUTARIO@RENDIMENTO.COM.BR,11,36297094,CESAR ADES | ABRAMO DOUEK | EDWIN DOUEK | ALEXANDRE GOMES FIALHO | ROGER ADES | FABIO ZICARI | MARCELO MAKTAS MELSOHN | FLAMINIO OLIVEIRA FERREIRA | ARETUZA APARECIDA SENA | EDUARDO GONI DE OLIVEIRA | RICARDO SIMONE PEREIRA,0,0,0,0,0,,https://www.rendimento.com.br,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,00517645000104,BANCO RIBEIRAO PRETO S.A.,"",SP,6969,02,20051103,19950330,,6422100,contabilidade@brp.com.br,16,21014613,NELSON ROCHA AUGUSTO | WALTER MITSSUO HAGA | SILVANA COSELLI SBORGIA | GLAUBER FERREIRA | ANTONIO ALBERTO GOUVEA VIEIRA FILHO | GILBERTO SAYAO DA SILVA | SERGIO PASSOS RIBEIRO | MARCELA VILAS BOAS DA SILVA | TATIANA SARRIS PONTES,0,0,0,0,0,,https://www.brp.com.br,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,80271455000180,BANCO RNX S.A.,RNX BANCO,PR,7535,02,20051103,19870917,,6431000,CONTABILIDADE@BANCORNX.COM.BR,41,30745900,LUIZ ALBARI VEIGA ASCHEMBRENER | MARCELO RENAUX | JOAO MAURICIO ARCHER WANDERLEY,0,0,0,0,0,,https://www.bancornx.com.br,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,60935819000172,BANCO SANY BRASIL S.A.,BANCO SANY,SP,7107,02,20250521,20250521,,6431000,CONTATO.SBBR@SANYGROUP.COM,12,39086150,DANIEL RODRIGUES DA CUNHA COIMBRA | XIAO HUA,0,0,0,0,0,,https://www.sanygroup.com,"Não há evidências nos resultados da pesquisa de que o 'BANCO SANY BRASIL S.A.' tenha anunciado, lançado ou esteja construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026. Os resultados indicam que o Banco SANY, lançado oficialmente no Brasil com operações previstas para o início de 2026, foca em soluções de financiamento para máquinas e equipamentos da marca SANY."
INCUMBENTE,Banco Múltiplo,00795423000145,BANCO SEMEAR S.A.,"",MG,4123,02,20051103,19950830,,6422100,SECRETARIAGERAL@BANCOSEMEAR.COM.BR,31,35168000,ROBERTO WILLIANS SILVA AZEVEDO | ARTHUR SOARES CAMPOS | BRUNA LUISA CAPELLINI VILELA | RICARDO DE SOUZA MENDES,0,0,0,0,0,,https://www.bancosemear.com.br,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,11970623000103,BANCO SENFF S.A.,BANCO SENFF,PR,7535,02,20100506,20100506,,6422100,RELACIONAMENTO.INSTITUCIONAL@SENFF.COM.BR,41,33131801,LEOPOLDO DE PAULA SENFF | LUIZ CARLOS BELTZAC | JACQUELINE JUSSARA LANGE PEREIRA | ALEXSANDRO APARECIDO LIMA | EVERTON DZIKOVICZ,0,0,0,0,0,,https://www.senff.com.br,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,76543115000194,BANCO SISTEMA S.A.,"",PR,7535,02,20051103,19710419,,6422100,OL-CARTAOCNPJ@BTGPACTUAL.COM,21,32629600,RENATO MONTEIRO DOS SANTOS | ANDRE FERNANDES LOPES DIAS | BRUNO DUQUE HORTA NOGUEIRA | ALEXANDRE CAMARA E SILVA | IURI RAPOPORT,0,0,0,0,0,,https://www.btgpactual.com,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,61533584000155,BANCO SOCIETE GENERALE BRASIL S.A.,"",SP,7107,02,20051103,19660804,,6422100,FALECONOSCO@SGCIB.COM,11,32178000,EDUARDO YASUDA IRIE | MARIO MARCOS LOPES | PAULO FAGUNDES DE LIMA | BEATRIZ LACAZ VIEIRA BROWN | GUSTAVO DE MAGALHAES REZENDE | CAROLYNE MOURA MUNHOZ,0,0,0,0,0,,https://societegeneralebrasil.com.br,"Nenhuma evidência direta foi encontrada de que o 'BANCO SOCIETE GENERALE BRASIL S.A.' anunciou, lançou ou está construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026. As notícias sobre atividades em ativos digitais e stablecoins referem-se principalmente ao grupo Société Générale e sua subsidiária SG-Forge globalmente, e não especificamente à sua operação brasileira."
INCUMBENTE,Banco Múltiplo,60889128000180,BANCO SOFISA S.A.,"",SP,7107,02,20051103,19660713,,6422100,TRIBUTARIO@SOFISA.COM.BR,11,31765500,ALEXANDRE BURMAIAN | SILVIA SCORSATO | GABRIEL MIGUEL CEZAR | FABRICIO COSTA ANGELIN | DANIEL DONIZETE DE FARIA | EMILIO PEDRO BORSARI FILHO | MATHEUS DEFINE PEROSSI | CESAR AUGUSTO DE OLIVEIRA GONCALVES | LEONARDO PEREIRA SIMOES | FRANCISCO SOARES DA SILVA JUNIOR,0,0,0,0,0,,https://www.sofisa.com.br,erro: 'candidates'
INCUMBENTE,Banco Comercial,28811341000166,BANCO STONEX S.A.,"",SP,7107,02,20171006,20171006,,6438701,FINANCEIRO@STONEX.COM,11,35095404,JOANA SMITH DE VASCONCELLOS | JOAO CARLOS VILHENA | FERNANDO GHIDETTI MAZZANTI | SERGIO RAMOS LENHARO | GLAUCO PUCCINELLI MONTE,0,0,0,0,0,,https://banco.stonex.com,"Não foram encontradas evidências diretas de que a instituição financeira brasileira 'BANCO STONEX S.A.' tenha anunciado, lançado ou esteja construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026."
INCUMBENTE,Banco Múltiplo,03215790000110,BANCO TOYOTA DO BRASIL S.A.,"",SP,7107,02,20051103,19990602,,6431000,"",11,55042000,LUCIANO FRANCISCO SAVOLDI | PEDRO ELIAS DABBUR | RAFAEL COELHO DE SOUZA ROLLA | EVANDRO LUIZ MAGGIO | ATSUSHI HAYASHI,0,0,0,0,0,,https://www.bancotoyota.com.br,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,52067630000187,BANCO TRATON BRASIL S.A.,"",SP,7107,02,20230904,20230904,,6431000,EDUARDO.PORTAS@TRATONFS.COM,11,83543751,EDUARDO PORTAS | FRANCISCO ALEXANDRE BOCHNIA MAQUEDA | LILIAN DOS SANTOS KANEMATSU,0,0,0,0,0,,https://www.tratonfs.com,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,17351180000159,BANCO TRIANGULO S.A.,TRIBANCO,MG,5403,02,20051103,19710810,,6422100,FISCAL@TRIBANCO.COM.BR,34,30033366,MONICA YUKARI FUKAZAWA KITAHARA | ALEX SISMON LEME | FERNANDA CANESIN | MARCO TULIO DA SILVA | MARIO JOSE NAVES ATTIE | LUIZ HENRIQUE GUIMARAES DE FREITAS | JULIO CESAR RODRIGUES DA SILVA,0,0,0,0,0,,https://www.tribanco.com.br,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,57839805000140,BANCO TRICURY S.A.,TRICURY,SP,7107,02,20051103,19870811,,6431000,RDIAS@BANCOTRICURY.COM.BR,11,50808000,JOSE ROBERTO CURY | JORGE CURY NETO | CARLOS EDUARDO GIUGNI,0,0,0,0,0,,https://www.bancotricury.com.br,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,32062580000138,BANCO UBS (BRASIL) S.A.,"",SP,7107,02,20051103,19880629,,6422100,OL-TAX-BR@UBS.COM,11,37016371,MARCELO AUGUSTO RAMOS | MILENA WEISS ALOISI | MARCELLO ANTONIO CHILOV LUZETTI | ALINE DE MENEZES SANTOS | CAMILA ANGELI RIBEIRO | BERNARDO DE AZEVEDO SILVA ROTHE | BETINA MACHADO FERRAZ | DANIEL BASSAN | DIOGO VINICIUS DE MORAIS LIMA,0,0,0,0,0,,https://www.ubs.com,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,59109165000149,BANCO VOLKSWAGEN S.A.,"",SP,7107,02,20051103,19660823,,6431000,PAULO.HENRIQUE.SILVA@VWFS.COM,"","",RODRIGO OTAVIO ROCHA CAPURUCO | LUIS FABIANO ALVES PENTEADO | MURILO AZEVEDO BRUNO | MARIANA PAMPLONA PASCHOAL,0,0,0,0,0,,https://www.bancovw.com.br,"Não foram encontradas evidências de que o 'BANCO VOLKSWAGEN S.A.' tenha anunciado, lançado ou esteja construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026 nas informações consultadas."
INCUMBENTE,Banco Múltiplo,58017179000170,BANCO VOLVO BRASIL S.A.,BANCO VOLVO,PR,7535,02,20031004,19870929,,6431000,VFSBRASIL@VOLVO.COM,41,33178374,EDSEL GUIDI FILHO | FELIPE ILG BRANDAO | HENRIQUE FERREIRA BORGES | SILVIA RETTIE PENNER GERBER,0,0,0,0,0,,https://www.volvo.com,"Não há evidências encontradas de que o 'BANCO VOLVO BRASIL S.A.' tenha anunciado, lançado ou esteja construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026. As menções a testes com criptomoedas pelo Grupo Volvo são para uso interno em pagamentos a fornecedores em uma rede blockchain fechada e estão em fase experimental, não sendo uma iniciativa pública do Banco Volvo Brasil S.A.."
INCUMBENTE,Banco Múltiplo,78626983000163,BANCO VR S.A.,BVR,SP,7107,02,20051103,19690306,,6422100,FISCAL@VR.COM.BR,11,41344100,MARCIO DEL NERO | URY RABINOVITZ,0,0,0,0,0,,https://www.bancovr.com.br,"Não foram encontradas informações diretas que indiquem que o BANCO VR S.A. tenha anunciado, lançado ou esteja construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026 nos resultados das buscas realizadas."
INCUMBENTE,Banco Múltiplo,15357060000133,BANCO WOORI BANK DO BRASIL S.A.,WOORI BANK BRASIL,SP,7107,02,20120330,20120330,,6422100,"",11,35113300,JUNGWOO NAM | DAE HYUK KIM | YONGBIN LEE,0,0,0,0,0,,https://www.wooribank.com.br,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,36658769000149,BANCO XCMG BRASIL S.A.,BANCO XCMG,MG,5049,02,20200312,20200312,,6431000,TRIBUTOS@BANCOXCMG.COM.BR,35,31121900,LEILEI ZHU | SICHENG ZHANG,0,0,0,0,0,,https://www.bancoxcmg.com.br,"Não foram encontradas evidências de que o 'BANCO XCMG BRASIL S.A.' tenha anunciado, lançado ou esteja construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026 nas informações consultadas."
INCUMBENTE,Banco Múltiplo,33264668000103,BANCO XP S.A.,"",RJ,6001,02,20190405,20190405,,6422100,CONTROLADORIA@XPI.COM.BR,11,30750427,FABRICIO CUNHA DE ALMEIDA | THIAGO SIMOES MAFFRA | JOSE DE MENEZES BERENGUER NETO | LEONARDO ANTONIO CARDOSO | CRISTIANO MARON AYRES,0,0,0,0,0,,https://xp.inc,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,28127603000178,BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO,BANESTES,ES,5705,02,20051103,19660808,,6422100,SECRE@BANESTES.COM.BR,27,33831588,SILVIO HENRIQUE BRUNORO GRILLO | FERNANDO VALLI CARDOSO | CARLOS ARTUR HAUSCHILD | MARCOS VINICIUS NUNES MONTES | JOSEANE DE FATIMA GERALDO ZOGHBI | VICENTE LOPES DUARTE | RAFAEL ZIBETTI | BENEDITO DE JESUS PIMENTEL,0,0,0,0,0,,https://www.banestes.com.br,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,62073200000121,BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.,BANK OF AMERICA MERRILL LYNCH BANCO MULTIPLO S.A.,SP,7107,02,20051103,19680528,,6422100,DG.TAX_LITIGATION@BOFA.COM,11,21884000,NUNO FILIPE DE MACEDO MARTINS | EDUARDO ALCALAY | DANIEL FAZZOLARI | MARCELO ANCAO CHIOVATTO | EDUARDO BIANCHI ROLIM | FLAVIO PINHEIRO CORSINI | AFONSO AUGUSTO DE AZEVEDO SOARES | BRUNO CESAR DE CASTILHOS SARAIVA | DANIEL YUDI SASAHARA KONDO | CRISTIANA BRUSCHINI ALVES COSTA | CARLOS AUGUSTO HAWTHORNE | ANA CAROLINA PALMERIO GENNARI,0,0,0,0,0,,https://www.bofabrasil.com.br,erro: 'candidates'
INCUMBENTE,Banco Múltiplo,07450604000189,BANK OF CHINA (BRASIL) BANCO MÚLTIPLO S/A,BOC BRASIL,SP,7107,02,20051103,19720718,,6422100,COMPLIANCE.COMEXT@BOCBRASIL.COM.BR,11,21739000,DANIEL JOSEPH MCQUOID | HERALDO GILBERTO DE OLIVEIRA | CLAUDIO AUGUSTO ROTOLO | GUANGHUA ZHANG | DEMING LI | LEI XU | HSIA HUA SHENG,0,0,0,0,0,,https://www.bocbrasil.com.br,"As buscas realizadas não indicam que a instituição financeira 'BANK OF CHINA (BRASIL) BANCO MÚLTIPLO S/A' anunciou, lançou ou está construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026."
INCUMBENTE,Sociedade Distribuidora de TVM,58006471000197,BARU DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,BASE DTVM,RS,8801,02,20241106,20241106,,6612602,BARUDTVM@GMAIL.COM,51,01001000,FERNANDA LIGOCKI ZEN RUTZEN | PAULA BENEDETTI RUTZEN | MARCELO ALVES VAREJAO | NICOLAS TAKEO DE PAULA | SABRINA RIBEIRO MOLINA | GIOVANA CAVALCANTI FERME | RAFAEL AUGUSTO DA SILVA,0,0,0,0,0,,https://basedtvm.com.br,erro: 'candidates'
